Original works,,,,,
Opera,,,,,
Don Sanche (Le château de l'amour),1824–25,Stage,,vv ch orch,"opera in 1 act; libretto by Théaulon and de Rancé, after a story by Jean-Pierre Claris de Florian; first perf. 1825-10-17 in Paris; unpublished"
Hungarian Rhapsody No.6 (Pesther Carneval),1860,"Piano, 4 hands, arr.",,pf4h,arr. of S.359/6 (based on S.244/9)
Ungarische Rhapsodie zu den Budapester Munkácsy-Feierlichkeiten,1882,"Piano, 4 hands, arr.",,pf4h,arr. of S.244/16
Hungarian Rhapsody No.18,1885,"Piano, 4 hands, arr.",,pf4h,arr. of S.244/18 (Liszt's authorshop doubtful)
Hungarian Rhapsody No.19,1885?,"Piano, 4 hands, arr.",,pf4h,arr. of S.244/19 (Liszt's authorshop doubtful)
"Fantasie und Fuge über den Choral Ad nos, ad salutarem undam",1850,"Piano, 4 hands, arr.",,pf4h,arr. of S.259; published as S.414/4
Der Papsthymnus,1865,"Piano, 4 hands, arr.",,pf4h,arr. of S.261
Magyar király-dal (Ungarisches Königslied),1883,"Piano, 4 hands, arr.",,pf4h,arr. of S.340
Grand fantaisie de concert sur des motifs favoris de l'opera La sonnambula,1852,"Piano, 4 hands, arr.",,pf4h,arr. of S.393
Bénédiction et serment (Deux motifs de Benvenuto Cellini de Berlioz),1852–53,"Piano, 4 hands, arr.",,pf4h,arr. of S.396
Marche et Cavatine de Lucie de Lammermoor,1844?,"Piano, 4 hands, arr.",,pf4h,arr. of S.398
Szózat und Hymnus (2 vaterländische Dichtungen von Vörösmarty and Kölcsey),1873,"Piano, 4 hands, arr.",,pf4h,arr. of S.353 (Liszt's authorship doubtful)
Tscherkessenmarsch aus Glinkas Oper Rußlan und Ludmilla,1875,"Piano, 4 hands, arr.",,pf4h,arr. of S.406/2
Réminiscences de Robert le diable (Valse infernale),1841-43,"Piano, 4 hands, arr.",,pf4h,arr. of S.413 (Liszt's authorship doubtful)
Andante Finale und Marsch aus der Oper König Alfred,1853?,"Piano, 4 hands, arr.",,pf4h,arr. of S.421
Andante,1853?,"Piano, 4 hands, arr.",,pf4h,arr. of S.421/1
Marsch,1853?,"Piano, 4 hands, arr.",,pf4h,arr. of S.421/2
Franz Schuberts Märsche (4),1859–70,"Piano, 4 hands, arr.",,pf4h,arr. from S.363
(Vivace),1859–70,"Piano, 4 hands, arr.",B minor,pf4h,arr. of S.363/1
Trauermarsch,1859–70,"Piano, 4 hands, arr.",E? minor,pf4h,arr. of S.363/2
Reitermarsch,1859–70,"Piano, 4 hands, arr.",C major,pf4h,arr. of S.363/3
Ungarischer Marsch,1859–70,"Piano, 4 hands, arr.",D minor,pf4h,arr. of S.363/4
À la Chapelle Sixtine (Miserere d'Allegri et Ave verum Corpus de Mozart),1865,"Piano, 4 hands, arr.",,pf4h,arr. of S.461/2
Grand septuor de Beethoven,1840–42,"Piano, 4 hands, arr.",,pf4h,arr. of S.465
Adagio von Die Zauberflöte (Der welcher wandelt diese Strasse),1875–81?,"Piano, 4 hands, arr.",,pf4h,"arr. of ""Der, welcher wandelt diese Straße voll Beschwerden"" from Act II of the opera Die Zauberflöte, K.620 by Wolfgang Amadeus Mozart"
Stücke aus Tannhäuser und Lohengrin (2):,1862?,"Piano, 4 hands, arr.",,pf4h,arr. of S.445
Einzug der Gäste auf der Wartburg,1862?,"Piano, 4 hands, arr.",,pf4h,arr. of S.445/1a
Elsas Brautzug zum Münster,1862?,"Piano, 4 hands, arr.",,pf4h,arr. of S.445/2
Two pianofortes,,,,,
Ce qu'on entend sur la montagne (Symphonic Poem No.1),1854–56,"Piano, 2 pianos, arr.",,2pf,arr. of S.95
Tasso: Lamento e Trionfo,1854–56,"Piano, 2 pianos, arr.",,2pf,arr. of S.96
(Symphonic Poem No.2),,,,,
Les préludes,1855?,"Piano, 2 pianos, arr.",,2pf,arr. of S.97
(Symphonic Poem No.3),,,,,
Orpheus,1855–56,"Piano, 2 pianos, arr.",,2pf,arr. of S.98
(Symphonic Poem No.4),,,,,
Prometheus,1855–56,"Piano, 2 pianos, arr.",,2pf,arr. of S.99
(Symphonic Poem No.5),,,,,
Mazeppa,1855,"Piano, 2 pianos, arr.",,2pf,arr. of S.100
(Symphonic Poem No.6),,,,,
Festklänge,1853,"Piano, 2 pianos, arr.",,2pf,arr. of S.101
(Symphonic Poem No.7),,,,,
Héroïde funèbre,1854–56,"Piano, 2 pianos, arr.",,2pf,arr. of S.102
(Symphonic Poem No.8),,,,,
Hungaria,1855–56,"Piano, 2 pianos, arr.",,2pf,arr. of S.103
(Symphonic Poem No.9),,,,,
Hamlet,1858–60,"Piano, 2 pianos, arr.",,2pf,arr. of S.104
(Symphonic Poem No.10),,,,,
Hunnenschlacht,1857–60,"Piano, 2 pianos, arr.",,2pf,arr. of S.105
(Symphonic Poem No.11),,,,,
Die Ideale,1857–58,"Piano, 2 pianos, arr.",,2pf,arr. of S.106
(Symphonic Poem No.12),,,,,
Faust Symphony (Eine Faust-Symphonie),1856,"Piano, 2 pianos, arr.",,2pf,arr. of S.108
Dante Symphony (Eine Symphonie zu Dantes Divina Commedia),1856–57,"Piano, 2 pianos, arr.",,2pf,arr. of S.109
Fantasie über Motiven aus Beethovens Ruinen von Athen,1852,"Piano, 2 pianos, arr.",,2pf,arr. of S.122
Piano Concerto No.1,1853–56?,"Piano, 2 pianos, arr.",E? major,2pf,arr. of S.124
Piano Concerto No.2,1859,"Piano, 2 pianos, arr.",A major,2pf,arr. of S.125
Totentanz,1859–65?,"Piano, 2 pianos, arr.",,2pf,arr. of S.126/2
Rákóczi-Marsch,1870,"Piano, 2 pianos, arr.",,2pf,arr. of S.117
Franz Schuberts Grosse Fantasie,1851–62?,"Piano, 2 pianos, arr.",C major,2pf,arr. of S.366
Hexaméron (Morceaux de concert. Grandes variations de bravoure sur la marche des Puritains de Bellini),1840,"Piano, 2 pianos, arr.",,2pf,arr. of S.392; 1st version
Hexaméron (Morceaux de concert. Grandes variations de bravoure sur la marche des Puritains de Bellini),1870?,"Piano, 2 pianos, arr.",,2pf,arr. of S.392; 2nd version
Réminiscences de Norma,1845–74?,"Piano, 2 pianos, arr.",,2pf,arr. of S.394
Réminiscences de Don Juan (Grande fantaisie),1876–77,"Piano, 2 pianos, arr.",,2pf,arr. of S.418
Symphony No.9 de Beethoven [Beethoven],1851,"Piano, 2 pianos, arr.",D minor,2pf,"arr. of the Symphony No. 9, Op.125 by Ludwig van Beethoven; arr. for pf as S.464/9"
Piano Concerto No.3[Beethoven],1878–79,"Piano, 2 pianos, arr.",C minor,2pf,"arr. of the Piano Concerto No.3, Op.37 by Ludwig van Beethoven; includes new cadenza for 1st movement, S.389a"
Piano Concerto No.4 [Beethoven],1878–79,"Piano, 2 pianos, arr.",G major,2pf,"arr. of the Piano Concerto No.4, Op.58 by Ludwig van Beethoven"
Piano Concerto No.5 [Beethoven],1878–79,"Piano, 2 pianos, arr.",E? major,2pf,"arr. of the Piano Concerto No.5, Op.73 by Ludwig van Beethoven"
Bülow-Marsch,1884,"Piano, 2 pianos, arr.",,2pf8h,arr. of S.230
Organ,,,,,
Evocation á la Chapelle Sixtine,1862–65?,"Organ, arr.",,org/harm,arr. of S.461
Ave Maria d'Arcadelt,1862–63,"Organ, arr.",,org/harm,arr. of S.183/2
Einleitung und Fuge (aus der Motette Ich hatte viel Bekümmernis),1860–66,"Organ, arr.",,org/harm,"arr. of the introduction and fugue from the cantata Ich hatte viel Bekümmernis, BWV.21 by Johann Sebastian Bach"
Andante (Aus tiefer Not),1856–60?,"Organ, arr.",,org/harm,"arr. of part of the cantata Aus tiefer Noth schrei ich zu dir, BWV 38 by Johann Sebastian Bach"
Adagio vom Bach,1861–63,"Organ, arr.",,org/harm,"arr. of the 3rd movement of Violin Sonata No.4, BWV.1017 by Johann Sebastian Bach"
Prelude,1862–63?,"Organ, arr.",E minor,org,"arr. of No.4 of the Preludes, Op.28 by Frederic Chopin"
Prelude,1862–63?,"Organ, arr.",E major,org,"arr. of No.9 of the Preludes, Op.28 by Frederic Chopin"
Regina coeli laetare,1865,"Organ, arr.",,org/harm,arr. of the motet Regina coeli laetare by Orlande de Lassus
Einleitung zur Legende von der heiligen Elisabeth,1872,"Organ, arr.",,org/harm,arr. by Liszt and Carl Müller-Hartung of the introduction from S.2
Tu es Petrus aus dem Oratorio Christus,1867,"Organ, arr.",,org/harm,arr. of No.8 from S.3; 1st version of S.664/2
Tu es Petrus aus dem Oratorio Christus,1867,"Organ, arr.",,org,arr. of movt. VIII from S.3; 2nd (simplified) version of S.664/1
San Francesco,1880,"Organ, arr.",,org,arr. of the prelude from S.4/2
Preludio (Excelsior!),1874–75,Choral,,org (+ ch),arr. of prelude from S.6
Offertorium aus der Ungarischen Krönungsmesse,1868?,"Organ, arr.",,org/harm,arr. of No.5 from S.11
Psalm 18 (Coeli enarrant gloriam Dei / Die Himmel erzählen die Ehre Gottes),1860,"Organ, arr.",,org,arr. of S.14/1
Gebet (Ave Maria),1842?,"Organ, arr.",,org,arr. of S.20/1
Ave Maria I,1856–59?,"Organ, arr.",,org,arr. of S.20/2; incomplete sketch as S.701n
Ave Maria II,1869,"Organ, arr.",D major,harm,arr. of S.38
"Slavimo slavno, Slaveni!",1863,"Organ, arr.",,org,arr. of S.33
Ave maris stella,1871,"Organ, arr.",,harm,arr. of S.34; 1st version of S.669/2
Kirchenhymnen (2),1877,"Organ, arr.",,org/harm,
Salve Regina,1877,"Organ, arr.",,org/harm,
Ave maris stella,1877,"Organ, arr.",,org/harm,arr. of S.34; 2nd version of S.668a
Deutsche Kirchenlieder (7):,1878-1879,Choral,,v ch pf/org,arr. from S.50
Es segne uns Gott,1878–79,Choral,,ch org,arr. of S.50/1
Gott sei gnädig (Der Kirchensegen),1878–79,Choral,,v/ch org,arr. of S.50/2
Nun ruhen alle Wälder,1878–79,Vocal,,v org,arr. of S.50/3
O Haupt voll Blut und Wunden,1878–79,Vocal,,v org,arr. of S.50/4
O Lamm Gottes!,1878–79,Vocal,,v pf/org,arr. of S.50/5
"Was Gott tut, das ist wohlgetan",1878–79,Vocal,,v org,arr. of S.50/6
Wer nur den lieben Gott läßt walten,1878–79,Vocal,,v org,arr. of S.50/7
Via Crucis (Les 14 stations de la croix),1876–79,"Organ, arr.",,org,arr. of S.53
O Roma nobilis,1878–79,"Organ, arr.",,org,arr. of S.54
Rosario,1879,"Organ, arr.",,org/harm,arr. from S.56
Mysteria gaudiosa,1879,"Organ, arr.",,org/harm,arr. of S.56/1
Mysteria dolorosa,1879,"Organ, arr.",,org/harm,arr. of S.56/2
Mysteria gloriosa,1879,"Organ, arr.",,org/harm,arr. of S.56/3
In domum Domini ibimus (Zum Haus des Herrn ziehen wir),1884,"Organ, arr.",,org,arr. of S.57
Zur Trauung,1883?,"Organ, arr.",,org,arr. of S.60
Weimars Volkslied,1857–63?,"Organ, arr.",,org,arr. of S.313; 1st version of S.672/2
Weimars Volkslied,1872–73?,"Organ, arr.",,org/harm,arr. of S.313; 2nd version of S.672/1
Orpheus,1860–72,"Organ, arr.",,org/harm,arr. of S.98
(Symphonic Poem No.4),,,,,
"Einleitung, Fuge und Magnificat aus der Symphonie zu Dantes Divina commedia",1860,"Organ, arr.",,org/harm,arr. by Liszt [and Gottschalg?] of S.109
Angelus! Prière aux anges gardiens,1877–82,"Organ, arr.",,harm,arr. of S.163/1
Consolations (4):,1866–79,"Organ, arr.",,org/harm,arr. from S.172
(Lento placido),1879?,"Organ, arr.",A major,org/harm,arr. of S.172/3
(Adagio),1866–67?,"Organ, arr.",D? major,org/harm,arr. of S.172/4 by Liszt and Gottschalg
(Andantino),1872–73?,"Organ, arr.",E major,org/harm,arr. of S.172/5 by Liszt and Gottschalg
(Trôstung),1879?,"Organ, arr.",E major,org/harm,arr. of S.172/6
Variationen über das Motiv von Bach,1862–63,"Organ, arr.",,org,arr. of S.180
A magyarok Istene (Ungarns Gott),1881,"Organ, arr.",,org/harm,arr. of S.339
O sacrum convivium,1881–85?,"Organ, arr.",,org/harm,arr. of S.58
Ave Maria IV,1881,"Organ, arr.",,org/harm,arr. of S.341
Nun danket alle Gott,1884,"Organ, arr.",,org,arr. of S.61
Ave verum corpus de Mozart,1886,"Organ, arr.",,org,"arr. of the Ave verum corpus, K.618 by Wolfgang Amadeus Mozart; arr. for pf as S.461a"
Kirchliche Fest-Ouvertu?re,1852,"Organ, arr.",,org/pfped,arr. of the Kirchliche Fest-Ouvertu?re u?ber den Choral Ein feste Burg ist unser Gott by Otto Nicolai
In der Christmette,1873?,"Organ, arr.",,vn org,"corrections to No.1 of 5 Charakterstücke, Op.3, by Alexander Ritter"
Davidsbündlertänze,1870?,"Organ, arr.",,org,"arr. by Gottschalg and Liszt of No.14 of the Davidsbündlertänze, Op.6 by Robert Schumann"
Agnus Dei della Messa da Requiem di Giuseppe Verdi,1877–78,"Organ, arr.",,org/harm,based on No.5 of the Requiem by Giuseppe Verdi; 1st version of S.675c/2
Agnus Dei della Messa da Requiem di Giuseppe Verdi,1883,"Organ, arr.",,org/harm,2nd version of S.675c/1
Chor der jüngeren Pilger (Der Gnade Heil),1860,"Organ, arr.",,org/harm,"based on the chorus ""Heil! Heil! Der Gnade Wunder Heil!"" from Act III of the opera Tannhäuser, WWV.70 by Richard Wagner; 1st version of S.676/2"
Chor der jüngeren Pilger (Der Gnade Heil),1862,"Organ, arr.",,org/harm,2nd version of S.676/1
Organ with other instruments,,,,,
Hosannah (Alleluja del Cantico del sol),1862–63,"Organ, chamber, arr.",,org (+ tbn),arr. of 'Alleluja' from S.4/1
Aus der Ungarischen Krönungsmesse,1871,"Organ, chamber, arr.",,vn org/harm,arr. of extracts from S.11
Benedictus,1871,"Organ, chamber, arr.",,vn org/harm,arr. of S.11/5
Offertorium,1871,"Organ, chamber, arr.",,vn org/harm,arr. of S.11/7
Cujus animam aus Rossinis Stabat Mater,1860–70?,"Organ, chamber, arr.",,tbn org,"arr. of ""Cujus animam"" from Stabat Mater by Gioacchino Rossini; arr. for ten org as S.682; for pf as S.553/1"
Vocal arrangements,,,,,
Ave maris stella,1868,"Organ, vocal, arr.",D major,v org/harm,arr. of S.34/2
Ave Maria II,1869,"Organ, vocal, arr.",,v org/harm,arr. of S.38
Cujus animam aus Rossinis Stabat Mater,1874?,"Organ, vocal, arr.",,ten org,"arr. of ""Cujus animam"" from Stabat Mater by Gioacchino Rossini; arr. for tbn org as S.682; for pf as S.553/1"
Serbisches Lied (Ein Mädchen sitzt am Meeresstrand),1858?,"Piano, vocal, arr.",,v pf,
Gebet,1883?,"Organ, vocal, arr.",,v org,arr. of the song 'by Francis Korbay; also arr. for v orch as S.368/2
Barcarole vénitienne de Pantaleoni,1840,"Piano, vocal, arr.",,v pf,arr. of the song by Luigi Pantaleoni
Es hat geflammt die ganze Nacht (Lied der Grossherzogin Marie Pavlovna),1849–54,"Piano, vocal, arr.",,v pf,"arr. of the song by Maria Pavlovna, Grand Duchess of Russia"
Recitation,,,,,
Helges Treue,1860,"Vocal, recitation, arr.",,nar pf,"arr. of the ballad Helges Treue, Op.1 by Felix Draeseke"
Unfinished works,,,,,
Sardanapale,1846–55?,"Opera, unfinished",,vv ch orch,"unfinished sketches for an opera, based on Byron's Sardanapalus"
Die Legende vom heiligen Stanislaus,1869–85,"Choral, unfinished",,vv ch orch,"unfinished oratorio; extracts used in S.16/1, S.113/2, S.518, S.519; fragment arr. for pf as S.688a"
Die Legende vom heiligen Stanislaus,1868?,"Piano, unfinished",,pf,arr. from S.688; incomplete sketches
Singe wem Gesang gegeben,1848?,"Choral, unfinished",,mch orch,orchestrated by Liszt and August Conradi; incomplete
Manfred,1842–44,"Choral, unfinished",,ch orch,incomplete
Symphonie révolutionnaire,1830–53,"Orchestral, unfinished",,orch,incomplete sketches; 1st movement rev. as S.102; 5th movement rev. as S.703
De Profundis,1834,"Orchestral, unfinished",,pf orch,renumbered as S.121a
Violin Concerto,1860,"Orchestral, unfinished",,vn orch,lost
Die vier Jahreszeiten,1880?,"Chamber, unfinished",,2vn va vc,arr. of Le Quattro Stagioni by Antonio Vivaldi; incomplete sketches; formerly S.719
Piano Sonata,1880,"Piano, unfinished",F minor,pf,"the first page of S.725/1 (now lost), copied by Liszt in 1880"
Allegro maestoso (Etude No. 13),1826,"Piano, unfinished",F? major,pf,incomplete sketches
Rakoczi-Marsch,1839–40,"Piano, unfinished",,pf,simplified arr. of S.242a; incomplete sketches
Winzerchor aus den entfesselten Prometheus,1850?,"Piano, unfinished",,pf,arr. of No.5 from S.69; incomplete sketches
Marches dans le genre hongrois (2):,1840?,"Piano, unfinished",,pf,incomplete sketches
March No.1,1840?,"Piano, unfinished",D minor,pf,incomplete sketches
March No.2,1840?,"Piano, unfinished",B? minor,pf,incomplete sketches
Die Legende von der Heiligen Elisabeth:,1862,"Piano, unfinished",,pf,arr. from S.2
Das Rosenmirakel,1862,"Piano, unfinished",,pf,arr. of S.2/2c
Der Sturm,1862,"Piano, unfinished",,pf,arr. of S.2/4d
Grande paraphrase de concert sur God Save the Queen et Rule Britannia (Fantasie sur thèmes anglais),1841,"Orchestral, unfinished",,pf orch,"partly based on S.235, using the themes of the British national anthem and Rule Britannia by Thomas Arne; fragment only survives (completed by Leslie Howard as Fantasy on English Themes); arr. for pf4h as S.755b, and for vn va vc pf as S.718e"
Klavierstück,1843,"Piano, unfinished",F major,pf,
Litanies de Marie,1846–47,"Piano, unfinished",,pf,renumbered as S.171e
Zigeuner-Epos (11):,1848?,"Piano, unfinished",,pf,sketches
(Lento),1848?,"Piano, unfinished",C minor,pf,sketches
(Andantino),1848?,"Piano, unfinished",C major,pf,sketches
(Sehr langsam),1848?,"Piano, unfinished",D? major,pf,sketches
(Animato),1848?,"Piano, unfinished",C? major,pf,sketches
(Tempo giusto),1848?,"Piano, unfinished",D? major,pf,sketches
(Lento),1848?,"Piano, unfinished",G minor,pf,sketches
Tempo di marca,1848?,"Piano, unfinished",A minor,pf,sketches
(Adagio sostenuto a capriccio),1848?,"Piano, unfinished",D major,pf,sketches
(Andante cantabile quasi adagio),1848?,"Piano, unfinished",E? major,pf,sketches
(Lento),1848?,"Piano, unfinished",F minor,pf,sketches
(Lento),1848?,"Piano, unfinished",A minor,pf,incomplete sketches
Romancero espagnol (3),1845,"Piano, unfinished",,pf,"incomplete sketches for S.253, S.254; 2nd version of S.738(?)"
Introduction and Fandango with variations,1845,"Piano, unfinished",,pf,
Elaboration of an unidentified theme,1845,"Piano, unfinished",,pf,
Jota aragonesa and coda,1845,"Piano, unfinished",,pf,
"Petite valse (""Nachspiel zu den drei vergessenen Walzer"")",1884?,"Piano, unfinished",,pf,incomplete sketches; possibly intended for S.215; cataloguing mistake? same as S.695e?
"Petite valse (""Nachspiel zu den drei vergessenen Walzer"")",1884?,"Piano, unfinished",,pf,incomplete sketches; possibly intended for S.215; cataloguing mistake? same as S.695d?
Cadenza,1883-85?,"Piano, unfinished",,pf,for S.514
Mephisto Waltz No.4,1885,"Piano, unfinished",,pf,2nd version of S.216b; unfinished
Fantasie über Themen aus Mozarts Figaro und Don Giovanni,1842,"Piano, unfinished",,pf,"based on themes from the operas Le nozze di Figaro, K.492 and Don Giovanni, K.527 by Mozart; unfinished; completions by Ferruccio Busoni and Leslie Howard"
La mandragore (Ballade de l'opera Jean de Nivelle),1881,"Piano, unfinished",,pf,"arr. of ""Tant que le jour dure"" from the opera Jean de Nivelle by Léo Delibes; incomplete"
La notte,1864-66,"Piano, unfinished",,pf,renumbered as S.516a
Grande Fantaisie sur des thèmes de Paganini,1845,"Piano, unfinished",,pf,"using themes from the Violin Concerto No.2, Op.7 by Niccolò Paganini and Il carnevale di Venezia, Op.10 by Niccolò Paganini; unfinished; completed by Imre Mezö; 1st version of S.700/2"
Variations de bravoure sur des thèmes de Paganini,1845,"Piano, unfinished",,pf,2nd version of S.700/1
Variations sur le Carnaval de Venise,1843,"Piano, unfinished",,pf,"based on the 'Il carnevale di Venezia, Op.10 by Niccolò Paganini; incomplete"
La belle en robe des Dimanches,1830–39?,"Vocal, unfinished",,v pf,incomplete
Zur Trauung,1883–87?,"Vocal, unfinished",,v 2pf,arr. of S.60
Titan (Auf des Athos blauen Felsenspitzen),1842,"Vocal, unfinished",,v pf,1st version of S.79/1; pf part incomplete
Den Felsengipfel stieg ich einst hinan,1843?,"Vocal, unfinished",,v pf,
Allegro di bravura,1830,"Orchestral, unfinished",,orch,arr. of S.151 [by Liszt?]; incomplete sketch
Marie-Poème,1837,"Piano, unfinished",,pf/(str?),incomplete sketch
Andante sensibilissimo,1880–86,"Piano, unfinished",,pf,incomplete sketch
Melodie in Dorische Tonart (Prose des Morts),1861,"Piano, unfinished",,pf,incomplete sketch; based on the Dies irae
"Album Leaf (""Dante fragment"")",1837,"Piano, unfinished",,pf,incomplete sketch
"Album Leaf (""Glasgow fragment"")",1841?,"Piano, unfinished",,pf,incomplete sketch
Polnisch,1876?,"Piano, unfinished",,pf,sketch
Valse infernale,1841?,"Piano, unfinished",,pf,"arr. of theme of the Valse infernale (Act III, No.10) from the opera Robert le diableby Giacomo Meyerbeer; incomplete sketch"
Album Leaf,1841,"Piano, unfinished",,pf,arr. of an unidentified operatic aria and one sketched variation; incomplete sketch
La Charité,1847,"Piano, unfinished",,pf,incomplete sketch for S.552a; originally intended for S.172a
Korrekturblatt,1882,"Piano, unfinished",,pf,incomplete sketch for S.199a
"Album Leaf (""Weimar fragment"")",1886?,"Piano, unfinished",,pf,incomplete sketch
Trio,1886?,"Chamber, unfinished",G minor,vn vc pf,incomplete sketch for 2 Harmonies poétiques et religieuses
Korrekturblatt,1853?,"Piano, unfinished",,org,incomplete sketch for S.667b/2
Scherzo,1830,"Piano, unfinished",,pf,incomplete
Marche de Prozinsky,1846,"Piano, unfinished",C? minor,pf,incomplete sketch for S.171d
Appendix,,,,,
Doubtful or lost,,,,,
Sacred choral works,,,,,
Tantum ergo,1822,"Choral, sacred",,ch,lost
Psalm 2 (Quare fremuerunt gentes et populi),1851,"Choral, sacred",,ten ch orch,incomplete sketches; originally intended as 5th movement of S.690
Requiem (on the death of Emperor Maximilian of Mexico),1867?,"Choral, sacred",,vv ch ?orch,lost
The Creation,1867?,"Choral, sacred",,vv ch ?orch,lost
Benedictus, ?,"Choral, sacred",,ch,unrealized project
Excelsior, ?,"Choral, sacred",,ch?,unrealized project
Secular choral works,,,,,
